org_id	remap_id
Javon Barnwell	11773
Pak-Kwong Ho	11774
Glen Bang	11775
Margaret Ma	11776
Warna Fisher	11777
Alan Argue	11778
Charles Hayter	11779
James Kidnie	11780
Eve English	11781
Bill Lasovich	11782
Zero Mostel	11784
Dick Shawn	11785
Estelle Winwood	11786
Christopher Hewett	11787
Andreas Voutsinas	11788
Renee Taylor	11789
Liza Minnelli	11791
Joel Grey	11792
Helmut Griem	11793
Fritz Wepper	11794
Marisa Brenson	11795
Diana Rigg	11798
Telly Savalas	11799
Gabriele Ferzetti	11800
Ilse Steppat	11801
Bernard Horsfall	11802
George Baker	11803
Leo Fitzpatrick	11805
Jonathan Jackson	11810
Ryan Merriman	11811
Holly Towne	11812
Tony Musant	11813
Norm MacDonald [Willard Fillmore]	11817
Dave Chappelle [Rusty P. Hayes]	11818
Danny DeVito [creepy mortician Grover Cleaver]	11819
Sherman Helmsley	11820
Elaine Stritch [Miss Crock]	11821
Judy Parfitt	11824
Branden Williams	11826
Lonette McKee	11828
Jessica Howell	11831
Majandra Delfino	11832
Sam Rockwell	11834
Bruce Gill	11835
Angie Harmon	11836
Keri Russell [Lucy McLoughlin]	11840
William Ash [Danny Mitchell]	11841
Rosaleen Linehan	11842
Tim Loane	11843
Paul McClean	11844
Jim Norton	11845
Joe Rea	11846
Russell Smith	11847
Theo Fraser Steele	11848
Paul McLean	11849
Bruce Willis [Employees at Dwayne Hoover's Exit 11 Motor Village car dealership surprise their beloved boss on his birthday by wearing Dwayne Hoover]	11852
Albert Finney [Kilgore Trout]	11853
Glenne Headly [Francine Pefko]	11854
Omar Epps [Wayne Hoobler]	11855
Nick Nolte [Harry Le Sabre]	11856
Barbara Hershey [Celia Hoover]	11857
Lukas Haas [Bunny Hoover]	11858
Buck Henry [Fred T. Barry]	11859
Vicki Lewis [Grace Le Sabre]	11860
Jarrett Lennon	11862
Robert Do'Qui	11863
Darnell Williams	11864
Natalie Strong	11865
Ronnie Corbett	11868
Robert Lindsay	11869
Bille Brown	11870
David Rasche	11872
Jayne Eastwood	11873
Michael J. Reynolds	11874
Adrian Lester	11877
Adam Trese	11880
Mary Stein	11883
Gary Merrill	11886
Gregory Ratoff	11887
Barbara Bates	11888
Walter Hampden	11889
Randy Stuart	11890
Craig Hill	11891
Eddie Fisher	11892
Basil Wallace	11894
Joanna Pacula	11895
Tom Wright	11896
Whittni Wright	11898
Audra Lindley	11899
Brian Delate	11900
Steve Aronson	11901
Barton Heyman	11903
Adam Lefevre	11904
Marjorie Monaghan	11905
Emmanuel Xuereb	11906
Sam Jenkins	11907
Andy Griffith	11910
Stephanie Romanov	11911
Tina Arning	11912
William Barillaro	11913
Stephen Burrows	11914
Keith Campbell	11915
Johnny Cocktails	11916
Wayne Cotter	11917
Rick Cramer	11918
Joey Dente	11919
Paul Eliopoulos	11920
Katherine Moffat	11921
Tyler Patton	11922
Roger Clinton	11923
John Astin	11925
Dee Wallace Stone	11926
Jim Fyfe	11927
Elizabeth Hawthorne	11928
Tino Isana	11931
Trent Cameron	11934
Sean Nelson	11935
Duane Finley	11936
Lisa Raye	11937
Eric Braeden	11940
Ana Gasteyer	11941
Steve Bartek	11942
Carl Graves	11943
"Johnny ""Vatos"" Hernandez"	11944
Sam Phipps	11945
Romane Bohringer	11948
Dominique Blanc	11949
Ann Miller	11954
Spring Byington	11955
Samuel S. Hinds	11956
Robin Thomas	11959
Starr Andreeff	11960
Les Carlson	11961
George Chuvalo	11962
Ricki Lake	11964
Jerry Stiller	11965
Sonny Bono	11966
Leslie Ann Powers	11967
Clayton Prince	11968
Michael St. Gerard	11969
Pia Zadora	11970
Ric Ocasek	11971
Rik Mayall	11975
Ashley Peldon	11976
Anna Loos	11981
Benno Furmann	11982
Franka Potente	11983
Holger Speckhahn	11984
Sebastian Blomberg	11985
Donal McCann	11987
Stefania Sandrelli	11988
Jean Marais	11989
Francesco Siciliano	11990
D.W. Moffett	11991
Jeffrey Falcon	11995
Justin McGuire	11996
Kim De Angelo	11997
Stephane Gauger	11998
Clifford Hugo	11999
Dan Barton	12000
Nathaniel Bresler	12001
Oleg Bernov	12002
Sheila Burrell	12004
Michelle Trachtenberg	12006
David Barry Gray	12008
Ron Leibman	12010
Kelsey Mulrooney	12012
Susan Traylor	12013
Bobby Cooper	12014
James Soravilla	12015
James Bozian	12016
Paul Johansson	12017
Justina Machado	12018
Tito Larriva	12019
Tony Marsico	12020
Ilya Brodsky	12021
Neill Barry	12022
Jason O'Malley	12023
Dennis Fanning	12024
John Cundari	12025
Noon Orsatti	12026
Nina Barry	12027
Chris Kinkade	12028
Kristina Malota	12029
Nicolette Little	12030
Amir Farrokh Hashemian	12033
Bahare Seddiqi	12034
Mohammad Amir Naji	12035
Fereshte Sarabandi	12036
Karnal Mirkarimi	12037
 Chayanne	12040
Jane Krakowski [Patricia]	12041
Hossein Mahjoub	12043
Elham Sharifi	12044
Elham Sharim [Hanyeh]	12045
Farahnaz Safari [Bahareh]	12046
Mohsen Ramezani [Mohammad]	12047
Salime Feizi	12048
Hossein Mahjub [Hashem]	12049
Mark Addy [Fred]	12051
Stephen Baldwin [Barney]	12052
Jane Krakowski [Betty]	12053
Kristen Johnston [Wilma]	12054
Joan Collins [Wilma's mother Pearl Slaghoople]	12055
Alan Cumming [The Great Gazoo]	12056
Thomas Gibson [Chip Rockefeller]	12057
Larry B. Scott	12061
Nick Brimble	12063
Edythe Davis	12064
Gary Grubbs	12065
Billy Crudup [Steve Prefontaine]	12068
Gabriel Olds	12069
Chiara Mastroianni	12072
Joshua Gibran Mayweather	12073
Jordan Ladd	12074
Sarah Lassez	12075
Alan Boyce	12076
Jaason Simmons	12077
Thyme Lewis	12078
Teresa Hill	12079
Kevin Light	12080
Lauren Tewes	12081
David Leisure	12082
John Enos	12083
Nicolette Gato	12084
Brian Buzzini	12085
Aaron Smith	12086
Tres Trash Temperelli	12087
Sara Jane	12088
Staci Keanan	12089
Gibby Haynes	12090
Keith Brewer	12091
Derek Brewer	12092
Peter Alexander	12093
 Takeshi	12096
Niall MacGinnis	12098
Cathy Mariarty	12100
Stephen Rea [Connie Fitzpatrick]	12103
Sarah Polley [Harper Sloane]	12104
Gina Gershon [Billie]	12105
Jean Smart [Deborah Sloane]	12106
Jasmine Guy	12107
Winona Ryder [Charlotte Fielding]	12109
Richard Gere [Will Keane]	12110
Sherry Stringfield	12111
Audrey Quock	12112
Vera Farmiga	12113
Vincent Spano	12118
Jeffrey Pillars	12121
Florence Hoath	12124
Arlene Cockburn	12125
Skeet Ulrich [Jack Bull Chiles]	12127
Tobey Maguire [Jake Roedel]	12128
Jeffrey Wright [Daniel Holt]	12129
Stephen Mailer	12130
Jeremy W. Auman	12131
 Jewel	12132
Michael Reid MacKay	12134
James Karen	12135
Heather McComb	12136
Frank Finlay	12138
Mathilda May	12139
Damon Wayans [Pierre Delacroix]	12143
Savion Glover [Mantan]	12144
Michael Rapaport [Dunwitty]	12145
Martha Hyer	12146
Joan Vohs	12147
Akihiko Hirata	12150
Kitagawa Tsutomu	12153
Tsutomu Kitagawa	12154
Takehiro Murata	12155
Hiroshi Abe [Mitsuo Katagiri]	12156
Naomi Nishida [science journalist Yuki Ichinose]	12157
Shiro Sano	12158
Mayu Suzuki [his daughter Io]	12159
Art Garfunkel	12165
Betsy Clark	12166
Tovah Feldshuh	12168
Victoria Barkoff	12169
Sam Hennings	12172
Malcolm Jamal Warner	12173
Luke Edwards	12176
Ashley Crow	12177
Kate Maberly	12179
Heydon Prowse	12180
Andrew Knott	12181
Laura Crossley	12182
Brad Davis	12184
Marco Leonardi	12187
Regina Torne	12188
Andres Garcia	12189
Tori Spelling [Katherine]	12192
Christian Campbell [Gabriel]	12193
Clinton Leupp	12194
J.P. Pitoc [Mark]	12195
Steve Hayes	12196
Lacey Kohl	12197
Jerry Falwell	12201
Jim Bakker	12202
Tammy Faye Bakker Messner	12203
N'Bushe Wright	12205
Maxine Bahns	12208
Kayoko Kishimoto	12211
Ren Osugi	12212
Susumu Terajima	12213
Rosana Pastor	12216
Iciar Bollain	12217
Frederic Pierrot	12218
Jack Mulcahy	12220
Connie Britton	12221
Elizabeth P. McKay	12222
Shari Albert	12223
Jennifer Jostyn	12224
Jon Bon Jovi	12226
Kathleen Doyle	12227
Nick Sandow	12228
Kevin Heffernan	12229
Susan Pratt	12230
Bekim Fehmiu	12232
Victor Campos	12233
Loretta Devine	12236
Justin Pierre Edmund	12237
Lionel Richie	12238
Deon Richmond [Gregory Reed]	12241
Guy Torry [Fish]	12242
Maia Campbell [Cinny Hawkins]	12243
Harold Sylvester	12244
Aloma Wright	12245
Stoney Jackson	12246
Claudia Jordan	12247
Olivia Hussey	12249
Leonard Whiting	12250
Paul Hardwicke	12251
Natasha Parry	12252
Constance Towers	12255
Michael Cavalieri	12256
Catherine Deneuve	12261
Linh Dan Pham	12262
Henri Marteau	12263
Carlo Brandt	12264
Gerard Lartigau	12265
Valerie Hobson	12267
Ernest Thesiger	12268
O. P. Heggie	12269
Una O'Connor	12270
E. E. Clive	12271
Gavin Gordon	12272
Douglas Walton	12273
Berry Berenson	12275
John Sutton	12278
Lenita Lane	12279
Darla Hood	12280
Richard Carlson	12282
Julie Adams	12283
Richard Denning	12284
Antonio Moreno	12285
Ben Chapman	12286
Syd Mason	12287
Ricou Browning	12288
Margaret Sullavan	12291
Sara Haden	12292
Joseph Schildkraut	12293
Felix Bressart	12294
William Tracy	12295
Inez Courtney	12296
Charles Halton	12297
Sicily Sewell	12300
Giovanni Ribisi [Pete]	12302
Claire Danes [Julie]	12303
Omar Epps [Linc Hayes]	12304
Heather Graham [Joline]	12306
Casey Affleck [Jay]	12307
Luke Wilson [Carl]	12308
Mark Ruffalo	12309
Summer Phoenix [Meg]	12310
Goran Visnjic [Neil]	12311
Patricia Velasquez [Carmen]	12312
Elodie Bouchez	12317
Stephane Rideau	12318
Pascal Cervo	12319
Mezziane Bardadi	12320
Imogen Boorman	12323
Barbie Wilde	12324
Janet Jackson	12326
Joe Torry	12327
Fredric Andrei	12330
Wilhelmenia Wiggins	12331
Thuy An Luu	12332
Jacques Fabbri	12333
Roland Bertin	12334
Lucien John	12337
David Gumpilil	12338
John Polson	12342
Deborah Kennedy	12343
Hugo Weaving	12346
Reb Russell	12347
Quinn Cummings	12349
Barbara Rhoades	12350
Michael Callan	12353
Dwayne Hickman	12354
Nat King Cole	12355
Stubby Kaye	12356
Tom Nardini	12357
Kathryn Joosten	12360
Amie Carey	12365
John Cherico	12366
Jayce Bartok	12367
Dina Spybey	12368
Robert Cummings	12370
Alan Baxter	12371
Clem Bevans	12372
Vaughan Glaser	12373
Naomi Campbell	12379
Albert Brooks [Steven]	12381
Sharon Stone [Sarah]	12382
Andie MacDowell [Laura]	12383
Jeff Bridges [Jack Warrick]	12384
Wolfgang Puck	12385
Marnie Shelton	12386
Jenny Nichols	12388
Robert De Niro [retired security guard Walt Koontz]	12391
Philip Seymour Hoffman [Rusty]	12392
Andre Braugher [Reggie Kane]	12398
Paul Giamatti [Todd Woods]	12399
Maria Bello [Suzi Loomis]	12400
Paul Bello	12401
Scott Speedman [down-on-his-luck cab driver Billy Hannon]	12402
Murilo Benicio	12403
Dafne Fernandez	12404
Angie Dickinson [Blair]	12405
John Pinette	12406
Bill Sage	12410
Dominik Bender	12411
Geno Lechner	12412
Miho Nikaidoh	12413
Toshizo Fujiwara	12414
Chikako Hara	12415
Nathalie Baye	12418
Victoire Thivisol	12421
Matiaz Bureau Caton	12422
Delphine Schiltz	12423
Marie Trintignant	12424
Xavier Beauvois	12425
Chris Eigeman	12427
Christopher Eigeman	12428
Judi Dench [Arabella Delancey]	12430
Joan Plowright [Mary Wallace]	12431
Maggie Smith [Lady Hestor Random]	12432
Lily Tomlin [Georgie Rockwell]	12433
Charlie Lucas	12434
Baird Wallace	12435
Lisa Jakub	12442
Phyllis Newman	12443
Tonya Watts	12444
Peter Elliott	12447
Mak Wilson	12448
Lynn Robertson Bruce	12449
Mark Sealey	12450
Rob Tygner	12451
Michelan Sisti	12452
Peter Hurst	12453
Leif Tilden	12454
Star Townsend	12455
Paul Rubens	12456
Cameron Finley	12461
Barbara Billingsley	12462
Ken Osmond	12463
Frank Bank	12464
Erika Christensen	12465
Justin Restivo	12466
Geoffrey Pierson	12467
Grace Phillips	12468
Erik von Detten	12469
Sheridan Samples	12472
Barbara Larsen	12473
Casey Stevens	12476
Antoinette Bower	12477
Daryl Gilley	12480
Bryna Weiss	12483
Charlotte Stewart	12484
Matthew Fox	12488
Brooke Adams (II)	12489
Garry Shandling [Harold]	12491
Annette Bening [It'll take more than a hologram of a woman]	12492
John Goodman [Roland Jones]	12493
Greg Kinnear [Perry]	12494
Ben Kingsley [It's up to Graydon]	12495
Linda Fiorentino [Helen Gordon]	12496
Tammy Tavares [Neither their leader nor an Earth simulator]	12497
Pamella D'Pella	12499
Kermit the Frog	12502
Miss Piggy	12503
Gordon Currie	12505
Chandra West	12506
Charles Gitonga Maina	12508
Yolanda Vasquez	12509
Liz Vassey	12512
Cyndi Lauper	12515
Tiffani Thiessen	12519
Troy Beyer	12521
Joan Bennett	12523
Taylor Holmes	12524
Melville Cooper	12525
Paul Harvey	12526
Madeleine Sherwood	12528
Alan Pentony	12531
Corban Walker	12532
Don Winston	12538
Mark Damon	12539
J.C. Quinn	12540
Jody Wilhelm	12541
Anna Galiena	12543
Lambert Wilson	12544
Patricia Hodge	12545
Diana Quick	12546
Carole Davis	12548
David Conrad	12550
Anna Kathryn Holbrook	12551
Tamara Clatterbuck	12553
Danny Edwards	12557
David Strathairn [Alice]	12560
Julianne Moore [Theresa Collins]	12561
Ron Lea	12562
Sigourney Weaver [Alice Goodwin]	12563
Tim Dutton	12566
Nickolas Grace	12567
Nadia Litz	12570
Marco Leonardi [Roberto]	12571
Daniel MacIvor [Robert]	12572
Gabrielle Rose [Ruth]	12573
Mary-Louise Parker [Rona]	12574
Phillipe Volter	12575
Frank Nasso	12578
Gregory Russell Cooke	12579
Rick Gonzalez	12580
Cara Buono	12583
John Doolittle	12586
Brad Dexter	12588
Nick Cravat	12589
Mary LaRoche	12590
Patrick Allen	12592
Oskar Werner	12594
Senta Berger	12597
Klaus Lowitsch	12598
Mary Ure	12601
Michael Hordern	12602
Donald Houston	12603
Peter Barkworth	12604
William Squire	12605
Virginia Mayo	12608
Denis O'Dea	12609
James Robertson Justice	12610
Terence Morgan	12611
Moultrie Kelsall	12612
Richard Hearne	12613
James Kenney	12614
Aaron Schwartz	12616
Shaun Weiss	12617
Paul Feig	12618
 Master P	12621
Anthony Johnson	12622
Gretchen Palmer	12623
Frantz Turner	12624
 Mystikal	12625
Soloman K. Smith	12628
Busta Rhymes	12630
Jason Wiles	12631
Delaina Mitchell	12633
Kimberly Elise	12636
Victor McLaglen	12639
Arthur Shields	12640
Walter Pidgeon	12642
Donald Crisp	12643
Anna Lee	12644
Sara Allgood	12645
Rhys Williams	12646
Mae Marsh	12647
Ann E. Todd	12648
Kieron Moore	12650
Jimmy O'Dea	12651
Walter Fitzgerald	12652
J. G. Devlin	12653
Albert Sharpe	12654
Patrick Breen	12659
Yakov Smirnoff	12661
Carmine Caridi	12662
Brian Backer	12663
Billy Lombardo	12664
Mia Dillon	12665
John Van Dreelen	12666
Douglass Watson	12667
Lucille Dobrin	12668
Tetchie Agbayani	12669
 White Lion	12670
Vince Vaughn [Norman Bates]	12671
Anne Heche [Marion Crane]	12672
Chad Everett	12673
James Keach	12677
Hank Azaria [Marc Blitzstein]	12679
Ruben Blades [Diego Rivera]	12680
Susan Sarandon [Margherita Sarfatti]	12681
John Cusack [Nelson Rockefeller]	12682
Joan Cusack [Hazel Huffman]	12683
Cary Elwes [John Houseman]	12684
Cherry Jones [Hallie Flanagan]	12685
Bill Murray [Tommy Crickshaw]	12686
Vanessa Redgrave [Countess La Grange]	12687
John Turturro [Aldo Silvano]	12688
Emily Watson [Olive Stanton]	12689
Barbara Sukowa [Sophie]	12690
Jeffrey Hunter	12692
Olive Carey	12693
John Carroll	12696
Paul Kelly	12697
Susan Hayward	12700
Dennis O'Keefe	12701
Duncan Renaldo	12702
Addison Richards	12703
J. M. Kerrigan	12704
Grant Withers	12705
Ben Welden	12706
Vincent D'Onofrio [Abbie Hoffman]	12710
Janeane Garofalo [Anita Hoffman]	12711
Jeanne Tripplehorn [Johanna Lawrenson]	12712
Troy Garity	12713
Kevin Pollak [Gerry Lefcourt]	12714
Roddy Maude-Roxby	12719
Gail Russell	12722
Irene Rich	12723
Ian McKellen [James Whale]	12725
Brendan Fraser [Clayton Boone]	12726
Bud Abbott	12729
Lou Costello	12730
Glenn Strange	12731
Lenore Aubert	12732
Jane Randolph	12733
Frank Ferguson	12734
Charles Bradstreet	12735
Howard Negley	12736
Clarence Straight	12737
Helen Spring	12738
Kenneth Tobey	12740
James Arness	12741
Margaret Sheridan	12742
Robert Cornthwaite	12743
Douglas Spencer	12744
James Young	12745
Dewey Martin	12746
Robert Nichols	12747
William Self	12748
Eduard Franz	12749
Rosalind Cash	12752
Paul Koslo	12753
Lincoln Kilpatrick	12754
Eric Laneuville	12755
Monika Henreid	12756
Kevin Sorbo	12759
Douglas Henshall	12760
Edward Tudor Pole	12761
Joe Shaw	12762
Terry O'Neill	12763
Marie-Laure Dougnac	12768
Jean-Claude Dreyfus	12769
Karin Viard	12770
 Rufus	12771
Ticky Holgado	12772
Silvie Laguna	12773
Jacques Mathou	12774
Jean-Francois Perrier	12775
Anne Marie Pisan	12776
Chick Ortega	12777
Richard Basehart	12779
Charles Berling	12782
Jean Rochefort	12783
Fanny Ardant	12784
Bernard Giraudeau	12785
Bernard Dheran	12786
Albert Delpy	12787
Matt Malloy	12789
Albert Finney	12791
Edith Evans	12792
Joan Greenwood	12793
Joyce Redman	12794
Diane Cilento	12795
Micheal MacLiammoir	12796
George Devine	12797
Rachel Kempson	12798
Angela Baddeley	12799
Harry Andrews	12802
Oliver Platt [Maurice]	12804
Steve Buscemi [Happy Franks]	12805
David Lipman	12806
E. Katherine Kerr	12807
George Guidall	12808
William Hill	12809
Jack O'Connell	12810
Elizabeth Bracco	12811
Heidi Von Palleske	12813
Barbara Gordon	12814
David Hughes	12815
Ry Cooder	12817
Ibrahim Ferrer	12818
Eliades Ochoa	12819
Omara Portuondo	12820
Compay Segundo	12821
Jonathan Haze	12824
Mel Welles	12825
Myrtle Vail	12826
Jacques Bonnaffe	12828
Eric Boucher	12829
Gotz Burger	12830
Patrice Chereau	12831
Daniel Auteuil	12832
Heino Ferch	12833
Toshirô Mifune	12835
Isuzu Yamada	12836
Seizaburo Kawazu	12837
Seizaburô Kawazu	12838
Alexander Antonov	12841
Vladimir Barsky	12842
Mikhail Goronov	12843
Grigori Alexandrov	12844
Samantha Morton	12847
Leslie Uggams	12848
Samanatha Morton	12849
Raf Vallone	12852
Jean-Paul Belmondo	12853
Tushka Bergen	12855
Pep Munne	12856
Hellena Schmied	12857
Barbara Carrera	12860
Nathaniel Marston	12861
Coral Browne	12863
Arthur Lowe	12864
Alastair Sim	12865
Hugh Owens	12866
William Mervyn	12867
Josie Lawrence	12869
Anne Vernon	12872
Marc Michel	12873
Ellen Farner	12874
Mireille Perrey	12875
Jean Champion	12876
Pierre Caden	12877
Jean-Pierre Dorat	12878
Bernard Fradet	12879
Michel Benoist	12880
Philippe Dumat	12881
Dorothee Blank	12882
Jane Carat	12883
Harald Wolff	12884
Patrick Bricard	12885
Bernard Garnier	12886
Francois Charet	12887
Jacques Camelinat	12888
Roger Perrinoz	12889
Paul Pavel	12890
Gisele Grandpre	12891
Rosalie Varda	12892
Ben Silverstone	12894
Katherine Borowitz	12896
Francesca Faridany	12899
Timothy Leary	12900
John Perry Barlow	12901
 Cantinflas	12903
Martine Carol	12904
Charles Coburn	12905
Ronald Colman	12906
Noël Coward	12907
Andy Devine	12908
 Fernandel	12909
Jose Greco	12910
Beatrice Lillie	12911
Edmund Lowe	12912
A. E. Matthews	12913
Tim McCoy	12914
Alan Mowbray	12915
Jack Oakie	12916
Gilbert Roland	12917
Cesar Romero	12918
Red Skelton	12919
Ronald Squire	12920
Basil Sidney	12921
Edward R. Murrow	12922
Kurt Kasznar	12924
George Dolenz	12925
Jessica Walter	12928
Kellie Martin	12929
Dwight Schultz	12932
Michael Ontkean	12934
Beverly Todd	12935
Gavin MacLeod	12938
Hal Buckley	12939
Johnny Tonini	12942
Joan Crawford	12944
Victor Buono	12945
Maidie Norman	12946
Dave Willock	12947
Bert Freed	12948
Shawn Weatherly	12950
Ed Nelson	12951
George R. Robertson	12952
Freddy Rodriguez	12958
Aries Spears	12959
Tom McCleister	12960
Michael Raynor	12963
Talent Harris	12964
Scott Cohen	12965
Joshua Danowsky	12966
Richard Palmer	12967
Jason Andrews	12968
Kevin Thigpen	12969
Harry Hamlin	12972
Zak Kerkoulas	12973
John Leguizamo [Vinny]	12975
Mira Sorvino [Vinny's wife Dionna]	12976
Adrien Brody [Ritchie]	12977
Jennifer Esposito [Ruby]	12978
Jimmy Breslin	12979
Mark Breland	12980
Evander Holyfield	12981
Babs Chula	12984
Noah Fleiss	12986
Max Ligosh	12987
Elena Verdugo	12990
Anne Gwynne	12991
Lionel Atwill	12992
Peter Coe	12993
George Zucco	12994
Tom Selleck	12996
Bob Newhart	12997
Gregory Jbara	12998
Shalom Harlow	12999
Zak Orth	13000
Lewis J. Stadlen	13001
Gus Rogerson	13002
William Parry	13003
Kevin Chamberlin	13004
Wally Dunn	13005
Larry Clarke	13006
June Squibb	13007
Mary Diveny	13008
Anne Russell	13009
Patrick Garner	13010
Bill Camp	13011
